name,year,pop_n,pop_u,wat_bas_n,wat_lim_n,wat_unimp_n,wat_sur_n,wat_bas_r,wat_lim_r,wat_unimp_r,wat_sur_r,wat_bas_u,wat_lim_u,wat_unimp_u,wat_sur_u,region,pop_r,pop_r_pct,pop_u_pct,wat_bas_n_calc,pop_without_basic_water,pop_r_without_basic_water,pop_u_without_basic_water,access_category_national,access_category_rural,access_category_urban,rural_urban_gap,has_significant_gap,wat_bas_n_prev_year,yoy_improvement
Syrian Arab Republic,2020,17500.65625,55.47500229,93.92585718,5.873730768,0.2004120542,0.0,92.082745,7.917255,0.0,0.0,95.40516436,4.233570117,0.361265525,0.0,Middle East & North Africa,17445.18124771,99.68,0.32,92.09,1063.01,1381.18,2.55,High,High,High,3.32,False,93.50961148,0.42
Tajikistan,2020,9537.641602,27.50599861,81.85241502,2.568363935,3.421857005,12.15736404,76.6435992,3.207143928,4.140706948,16.00854992,95.58062386,0.8848144763,1.527268323,2.007293339,Europe & Central Asia,9510.13560339,99.71,0.29,76.7,1730.85,2221.23,1.22,Medium-High,Medium-High,High,18.94,True,76.23949551,5.61
Thailand,2020,69799.97656,51.43000031,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,East Asia & Pacific,69748.54655968999,99.93,0.07,100.0,0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,99.25917058,0.74
Timor-Leste,2020,1318.442017,31.31999969,85.4956012,1.88586597,8.360029397,4.258503433,80.48779562,2.049364675,11.26233968,6.200500018,96.47695792,1.527338152,1.995703929,0.0,East Asia & Pacific,1287.12201731,97.62,2.38,80.87,191.23,251.15,1.1,Medium-High,Medium-High,High,15.99,True,75.25010371,10.25
Togo,2020,8278.737305,42.79999924,68.58372009,6.065434765,14.16432245,11.18652269,52.11755275,8.187542019,20.7910842,18.90382103,90.58991001,3.229348056,5.307990528,0.8727514049,Sub-Saharan Africa,8235.93730576,99.48,0.52,52.32,2600.87,3943.57,4.03,Medium,Medium,High,38.47,True,63.63712635,4.95
Tokelau,2020,1.350000024,0.0,99.70767665,0.0,0.2923233459,0.0,99.70767665,0.0,0.2923233459,0.0,,,,,East Asia & Pacific,1.350000024,100.0,0.0,,0.0,0.0,,Universal,Universal,Unknown,,False,99.457396,0.25
Tonga,2020,105.6969986,23.09899902,98.73108083,0.8814972962,0.3874218777,0.0,98.46807854,1.103159706,0.4287617551,0.0,99.60665819,0.143540536,0.2498012758,0.0,East Asia & Pacific,82.59799957999999,78.15,21.85,98.72,1.34,1.27,0.09,High,High,Universal,1.14,False,98.54970535,0.18
Trinidad and Tobago,2020,1399.490967,53.2140007,98.87517077,1.124829231,0.0,0.0,,,,,,,,,Latin America & Caribbean,1346.2769663,96.2,3.8,,15.74,,,High,Unknown,Unknown,,False,98.13617765,0.74
Tunisia,2020,11818.61816,69.56800079,97.54330899,1.63135067,0.8253403378,0.0,93.93623193,3.351687357,2.71208071,0.0,99.12119763,0.8788023684,0.0,0.0,Sub-Saharan Africa,11749.05015921,99.41,0.59,93.97,290.35,712.44,0.61,High,High,Universal,5.18,False,94.8454551,2.7
Turkey,2020,84339.07031,76.10500336,97.01426916,2.023078075,0.7376749545,0.2249778093,96.02516977,2.684574639,0.7882555911,0.502,97.32481783,1.815385203,0.7217969634,0.138,Europe & Central Asia,84262.96530663999,99.91,0.09,96.03,2518.14,3349.31,2.04,High,High,High,1.3,False,96.25615912,0.76
Turkmenistan,2020,6031.187012,52.51600266,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,5978.671009340001,99.13,0.87,100.0,0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,97.65894431,2.34
Tuvalu,2020,11.79199982,64.01399994,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,East Asia & Pacific,-52.222000120000004,-442.86,542.86,100.0,0.0,-0.0,0.0,Universal,Universal,Universal,0.0,False,100.0,0.0
Uganda,2020,45741.0,24.95400047,55.85504921,27.28286,12.16590654,4.696184252,48.23118958,31.78469426,14.07616061,5.907955546,78.7828518,13.74416783,6.421044133,1.051936238,Sub-Saharan Africa,45716.04599953,99.95,0.05,48.25,20192.34,23666.65,5.29,Medium,Low,Medium-High,30.55,True,47.84155836,8.01
Ukraine,2020,43733.75781,69.60800171,93.92828195,5.671978717,0.07590450129,0.323834836,100.0,0.0,0.0,0.0,91.27727011,8.14845779,0.1090456533,0.4652264446,Europe & Central Asia,43664.14980829,99.84,0.16,99.99,2655.39,0.0,6.07,High,Universal,High,-8.72,False,93.65690669,0.27
United Arab Emirates,2020,9890.400391,87.04799652,99.965596,0.0,0.034404,0.0,,,,,,,,,Europe & Central Asia,9803.35239448,99.12,0.88,,3.4,,,Universal,Unknown,Unknown,,False,99.97133247,-0.01
United Kingdom,2020,67886.00781,83.90299988,99.99999856,0.0,1.43853282e-06,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,67802.10481012,99.88,0.12,100.0,0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,100.0000015,-0.0
United Republic of Tanzania,2020,59734.21484,35.22700119,60.71679759,11.29007067,14.51775136,13.47538038,45.44696534,13.98368881,21.21996133,19.34938452,88.7939249,6.337231166,2.194178786,2.674665152,Sub-Saharan Africa,59698.987838810004,99.94,0.06,45.47,23465.51,32567.61,3.95,Medium,Low,Medium-High,43.35,True,52.96379459,7.75
United States Virgin Islands,2020,104.4229965,95.93900299,98.71826738,0.0,1.281732624,0.0,,,,,,,,,Latin America & Caribbean,8.48399350999999,8.12,91.88,,1.34,,,High,Unknown,Unknown,,False,98.71827281,-0.0
United States of America,2020,331002.6563,82.66400146,99.88352668,0.0,0.1164733182,0.0,99.67078734,0.0,0.3292126628,0.0,99.92814447,0.0,0.0718555296,0.0,North America,330919.99229853996,99.98,0.02,99.67,385.53,1089.43,0.06,Universal,Universal,Universal,0.26,False,99.44715776,0.44
Uruguay,2020,3473.727051,95.51499939,99.49575756,0.5042424412,0.0,0.0,95.30083,4.69917,0.0,0.0,99.69273444,0.3072655617,0.0,0.0,Latin America & Caribbean,3378.21205161,97.25,2.75,95.42,17.52,158.75,0.29,Universal,High,Universal,4.39,False,99.13139756,0.36
Uzbekistan,2020,33469.19922,50.41599655,97.82878485,0.0,0.22384422,1.947370925,96.07258236,0.0,0.0,3.927417637,99.55600556,0.0,0.4439944434,0.0,Europe & Central Asia,33418.78322345,99.85,0.15,96.08,726.69,1312.5,0.22,High,High,Universal,3.48,False,97.52857826,0.3
Vanuatu,2020,307.1499939,25.52500153,91.23119075,1.06238505,0.0,7.706424202,88.39720123,1.255132675,0.0,10.3476661,99.5,0.5,0.0,0.0,East Asia & Pacific,281.62499237000003,91.69,8.31,89.32,26.93,32.68,0.13,High,Medium-High,Universal,11.1,True,89.98817649,1.24
Venezuela (Bolivarian Republic of),2020,28435.94336,88.27899933,93.68580071,0.4707829181,5.843416373,,,,,,,,,,Latin America & Caribbean,28347.66436067,99.69,0.31,,1795.5,,,High,Unknown,Unknown,,False,94.57127501,-0.89
Viet Nam,2020,97338.58594,37.34000015,96.88435687,0.0,3.115643126,0.0,95.51453844,0.0,4.48546156,0.0,99.18304001,0.0,0.816959987,0.0,East Asia & Pacific,97301.24593985,99.96,0.04,95.52,3032.72,4364.41,0.31,High,High,Universal,3.67,False,93.32806058,3.56
Wallis and Futuna Islands,2020,11.24600029,0.0,99.14328736,0.0,0.856712639,0.0,99.14328736,0.0,0.856712639,0.0,,,,,East Asia & Pacific,11.24600029,100.0,0.0,,0.1,0.1,,Universal,Universal,Unknown,,False,99.32138153,-0.18
West Bank and Gaza Strip,2020,5101.416016,76.71899414,97.88039722,1.029979486,1.089623295,,98.71555642,0.3174006273,0.9670429576,,97.62696443,1.246217358,1.126818208,,Europe & Central Asia,5024.69702186,98.5,1.5,98.7,108.13,64.54,1.82,High,High,High,-1.09,False,96.37985671,1.5
Yemen,2020,29825.96875,37.90799713,60.66356984,28.9627418,7.77785276,2.595835594,50.68133437,33.53021373,11.60782393,4.180627978,77.01412934,21.48137937,1.504491286,0.0,Europe & Central Asia,29788.06075287,99.87,0.13,50.71,11732.47,14691.07,8.71,Medium,Medium,Medium-High,26.33,True,55.77886863,4.88
Zambia,2020,18383.95508,44.6289978,65.41238357,6.15393902,21.57684071,6.856836706,48.22728833,8.331703613,31.60865444,11.83235362,86.73385466,3.451996194,9.130414105,0.6837350463,Sub-Saharan Africa,18339.3260822,99.76,0.24,48.32,6358.57,9494.77,5.92,Medium,Low,Medium-High,38.51,True,61.33874628,4.07
Zimbabwe,2020,,32.0,63.0,14.0,16.0,7.0,48.0,19.0,23.0,10.0,93.0,5.0,2.0,,Sub-Saharan Africa,,,,,,,2.24,Medium,Low,High,45.0,True,65.0,-2.0
